DateTime;Price;Text;return_2min;Rank
2020-03-31 13:07:00 UTC;35;@nychealthsystem @tesla happy we could be helpful! more available if needed.;-0,000362857;0
2020-04-02 13:50:00 UTC;30,118;"@28delayslater @thirdrowtesla exactly. moreover, all hospitals were given exact specifications of resmed &amp; philips ventilators before delivery &amp; all confirmed they would be critical.";0,001968922;1
2020-04-02 13:51:00 UTC;30,2137;@28delayslater @thirdrowtesla invasive ventilators are for worst case patients. survival rate at that point is low, as gov cuomo has pointed out. nonetheless, we start delivery of intratracheal medtronic units in nyc tonight.;-0,000761244;0
2020-04-04 11:20:00 UTC;31,978;@nychealthsystem @tesla youâre welcome!;0;0
2020-04-04 12:15:00 UTC;31,978;@henryfordnews @tesla ð;0;0
2020-04-09 09:39:00 UTC;37,7508;@mountsinainyc @tesla youâre welcome!;0,001888702;1
2020-04-11 08:38:00 UTC;38,1283;@flcnhvy @thirdrowtesla particulate matter from automotive exhausts has a much more serious impact on health than most people realize;0;0
2020-04-13 12:05:00 UTC;42,632;@thirdrowtesla this will happen;0,00250516;1
2020-04-16 11:54:00 UTC;49,0767;partial list of hospitals to which tesla sent ventilators {url};0,000407525;0
2020-04-17 12:48:00 UTC;50,2287;@covellomassimo @tesla will do;0,001883385;1
2020-04-22 08:50:00 UTC;47,017;@anime_virus @flcnhvy @thirdrowtesla @mfrunker if this launch succeeds, we will have put up 422 satellites â¦;-0,000823107;0
2020-04-22 09:42:00 UTC;46,605;@owensparks_ @flcnhvy @anime_virus @thirdrowtesla @mfrunker yes;0,00215213;1
2020-04-22 09:45:00 UTC;46,7007;@erdayastronaut @flcnhvy @anime_virus @thirdrowtesla @mfrunker solar panel angle during orbit raise / park. weâre fixing it now.;-0,000783714;0
2020-04-22 09:49:00 UTC;46,802;@teslatino @flcnhvy @anime_virus @thirdrowtesla @mfrunker @spacex itâs made of a special dark foam thatâs extremely radio transparent, so as not to affect the phased array antennas. looks a lot like a car sun visor.;-0,000626042;0
2020-04-23 11:20:00 UTC;48,0373;@teslaownerssv @togregto side camera view looks a little weird, as meant for self-driving, but will review with team. image will need a little post-processing.;-0,001790275;1
2020-04-23 11:22:00 UTC;47,9513;@jgrano305 @teslaownerssv @togregto will talk with team. we have a lot on our plate!;-0,000408748;0
2020-04-23 11:57:00 UTC;47,624;@ajtourville @psidart @togregto maybe cybertruck will have it â¦;0,00058164;0
2020-04-25 07:33:00 UTC;48,3333;@samtalkstesla @28delayslater @justpaulinelol romance mode ð¥ {url};0;0
2020-05-01 09:11:00 UTC;50,6676;tesla stock price is too high imo;-0,017741121;1
2020-05-02 13:39:00 UTC;46,7407;@thirdrowtesla pretty much;0;0
2020-05-02 13:44:00 UTC;46,7407;@biogirl09 @thirdrowtesla @grimezsz sure, thanks :);0;0
2020-05-02 13:48:00 UTC;46,7407;@biogirl09 @thirdrowtesla @grimezsz rocket rd, hawthorne ca 90250;0;0
2020-05-03 11:58:00 UTC;46,734;@thirdrowtesla ok, we will;0;0
2020-05-06 10:19:00 UTC;51,6473;@inspacexitrust @space_station @tesla @spacex @commercial_crew that was the whole company back then. grew organically from a simple mariachi party in el segundo.;0,001351474;0
2020-05-07 13:23:00 UTC;52,1673;@erdayastronaut @elonharith @flcnhvy @nasaspaceflight sls makes me feel sad;-0,000191691;0
2020-05-09 10:34:00 UTC;54,6007;"@gerberkawasaki @thirdrowtesla tesla is filing a lawsuit against alameda county immediately. the unelected &amp; ignorant âinterim health officerâ of alameda is acting contrary to the governor, the president, our constitutional freedoms &amp; just plain common sense!";0;0
2020-05-09 10:44:00 UTC;54,6007;@gerberkawasaki @thirdrowtesla frankly, this is the final straw. tesla will now move its hq and future programs to texas/nevada immediately. if we even retain fremont manufacturing activity at all, it will be dependen on how tesla is treated in the future. tesla is the last carmaker left in ca.;0;0
2020-05-09 10:49:00 UTC;54,6007;"@sjvtesla @gerberkawasaki @thirdrowtesla san joaquin county, right next door to alameda, has been sensible &amp; reasonable, whereas alameda has been irrational &amp; detached from reality. our castings foundry and other faculties in san joaquin have been working 24/7 this entire time with no ill effects. same with giga nevada.";0;0
2020-05-09 10:55:00 UTC;54,6007;@everydayelon @sjvtesla @gerberkawasaki @thirdrowtesla absolutely, please do! you should be allowed to recoup damages from the county.;0;0
2020-05-09 11:14:00 UTC;54,6007;@kristirjensen @everydayelon @sjvtesla @gerberkawasaki @thirdrowtesla exactly! tesla knows far more about what needs to be done to be safe through our tesla china factory experience than an (unelected) interim junior official in alameda county.;0;0
2020-05-09 11:18:00 UTC;54,6007;"@bradd_libby tesla is the biggest manufacturer in california &amp; second biggest exporter";0;0
2020-05-09 11:32:00 UTC;54,6007;@flcnhvy @gerberkawasaki @thirdrowtesla yes;0;0
2020-05-09 11:32:00 UTC;54,6007;@teslaownersebay @gerberkawasaki @thirdrowtesla yes, already done;0;0
2020-05-09 11:34:00 UTC;54,6007;@teslaownerssv @gerberkawasaki @thirdrowtesla please voice your disagreement as strongly as possible with @alamedacounty;0;0
2020-05-09 11:37:00 UTC;54,6007;@vincent13031925 @gerberkawasaki @thirdrowtesla absolutely;0;0
2020-05-11 11:01:00 UTC;53,8733;@thirdrowtesla yes, this is insane;-0,002134638;1
2020-05-11 11:07:00 UTC;53,9465;@thirdrowtesla @lorenasgonzalez interesting;0,00081933;0
2020-05-11 11:32:00 UTC;54,0602;@hidalgocounty @judgecortez @govabbott @tesla @john_jwitt note is much appreciated;-0,000558636;0
2020-05-12 12:08:00 UTC;55,332;"@thirdrowtesla itâs not often that the governor of california &amp; the president agree!";-0,000193378;0
2020-05-13 12:00:00 UTC;51,9325;@rosileseddie @thirdrowtesla @acsosheriffs @gavinnewsom the custom styling some of the team is doing over their masks is really cool!;-0,004733067;1
2020-05-14 13:06:00 UTC;52,859;tesla supercharger usage by region {url};0,000775648;0
2020-05-26 12:40:00 UTC;54,5673;@samtalkstesla @rationaletienne @thirdrowtesla @wholemarslog @28delayslater @vincent13031925 @teslaownerssv haha true;-0,000157604;0
2020-05-29 12:29:00 UTC;54,8827;@cleantechnica worth noting that, as of jan 1, tesla buyers no longer received any federal tax credit. model 3 led despite this disadvantage.;-0,000790777;0
2020-05-31 12:11:00 UTC;57,1493;"@rogozin @spacex @jimbridenstine @roscosmos @nasa ð¡ð¿ð°ñð¸ð±ð¾, ñññ, ñð°-ñð°. ðñ ñð°ñññð¸ññð²ð°ðµð¼ ð½ð° ð²ð·ð°ð¸ð¼ð¾ð²ñð³ð¾ð´ð½ð¾ðµ ð¸ ð¿ñð¾ñð²ðµñð°ññðµðµ ð´ð¾ð»ð³ð¾ññð¾ñð½ð¾ðµ ñð¾ñññð´ð½ð¸ñðµññð²ð¾.
- elon";0;0
2020-06-08 10:27:00 UTC;61,6987;@emmerichvideo @tesla good point;0,001718026;0
2020-06-08 11:46:00 UTC;62,218;"@ppathole @tesla autopilot prime directive is: donât crash. what seems fast to humans is slow to a computer. 360 degree low light vision &amp; sonar, plus forward radar enable to be superhuman. upcoming software upgrades will increasingly show the potential.";0,000417885;0
2020-06-10 08:00:00 UTC;66,444;"@gerberkawasaki @tesla (formerly) mainstream media has systemic negative &amp; political bias about almost everything. reading major newspapers makes you feel sad &amp; angry. thatâs why theyâre being crushed by @joerogan. likes/retweets of old media are extremely low. ironic article:
{url}";0,001485461;0
2020-06-10 08:02:00 UTC;66,5427;@icannot_enough @gerberkawasaki @tesla @joerogan yes;-0,002945477;1
2020-06-10 08:03:00 UTC;66,5901;@flcnhvy @gerberkawasaki @tesla @joerogan good point!;0,001871149;1
2020-06-10 08:05:00 UTC;66,7147;@flcnhvy @gerberkawasaki @tesla @joerogan maybe i should retweet the top four or five point. what caught your eye the most?;0,002224397;1
2020-06-10 08:06:00 UTC;66,792;@jgrano305 @icannot_enough @gerberkawasaki @tesla @joerogan we shall see â¦;0,000378788;0
2020-06-10 12:07:00 UTC;67,4047;"posting tesla impact report, this time with summary points &amp; charts in my reply tweets {url}";-0,001483576;1
2020-06-10 12:22:00 UTC;67,6323;moreover, energy produced by tesla solar deployments far exceeds energy used in our factories {url};-0,000221788;0
2020-06-10 12:26:00 UTC;67,6227;tesla batteries are lasting much longer than 200k miles / 320k km {url};0,001758285;0
2020-06-10 13:06:00 UTC;67,5793;"tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast {url}";0,00028707;0
2020-06-16 10:45:00 UTC;65,7673;@teslarati fairing reuse is looking good;-0,001709056;1
2020-06-18 13:39:00 UTC;66,7015;@teslarati tesla has an option to purchase this land, but has not exercised it;0,000167912;0
2020-06-19 10:40:00 UTC;66,5317;@katriniadivina @teslaphx @tesla opening in about two weeks;-0,001217465;0
2020-06-19 11:03:00 UTC;66,698;@evafoxu @tesla moving fast;-0,000520255;0
2020-06-19 11:06:00 UTC;66,6307;"juneteenth is henceforth considered a us holiday at tesla &amp; spacex";-0,000900486;0
2020-06-20 13:46:00 UTC;66,674;@ppathole @tesla pulling up to the petersen;0;0
2020-06-25 12:23:00 UTC;64,9593;@blue_bnd @tomabbotdavies1 @tesla @thirdrowtesla @teslaownerssv @teslapodcast @teslaownersww @teslaownersuk @model3owners looks pretty cool;-0,001682592;1
2020-06-26 11:21:00 UTC;64,5553;@vincent13031925 @teslaroadtrip glad you like it!;-0,000515837;0
2020-06-26 13:06:00 UTC;64,24;@teslarati giga berlin is gonna rock!;0,000404732;0
2020-06-26 13:12:00 UTC;64,2387;@flcnhvy @teslarati absolutely!;0,001027418;0
2020-07-01 13:30:00 UTC;74,89;"tesla impact report (repost). we do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. suggestions for improvement are always appreciated.

{url}";-0,00182935;1
2020-07-02 10:25:00 UTC;80,4517;@truth_tesla @bipulh lithium is common. hard part is turning lithium salt or clay into extremely pure lioh.;0,001429429;0
2020-07-02 11:08:00 UTC;80,2687;@eugenelee3 @teslarati i tried to warn them â¦ ð¢;-0,002068054;1
2020-07-02 12:40:00 UTC;80,4667;tesla will make fabulous short shorts in radiant red satin with gold trim;0,00218724;1
2020-07-02 12:57:00 UTC;80,864;sec, three letter acronym, middle word is elonâs;-0,001576721;1
2020-07-02 13:25:00 UTC;80,921;@samtalkstesla not bad;-0,003043709;1
2020-07-05 12:33:00 UTC;85,024;@spaceguy_24 @teslaownerssv @evafoxu @cnunezimages @tesla yeah, but first we need to finish giga berlin and a second us giga to serve eastern half of north america;0;0
2020-07-10 10:47:00 UTC;95,7021;@evafoxu @tesla berlin model y is the one to watch. that is a revolution in automotive body engineering (finally).;2,71676E-05;0
2020-07-10 10:48:00 UTC;95,7208;@scr00chy @evafoxu @tesla ð;-0,001465721;1
2020-07-10 10:49:00 UTC;95,7047;@techgnostik @evafoxu @tesla ok;-0,002348892;1
2020-07-10 10:50:00 UTC;95,5805;@blue_bnd @evafoxu @tesla even more;0,000855823;0
2020-07-10 10:53:00 UTC;95,9527;"@mjkapkan @evafoxu @tesla probably a good one to design &amp; engineer in germany";0,002132301;1
2020-07-10 11:02:00 UTC;96,5153;@teslaparatodos @evafoxu @tesla ð;0,006985421;1
2020-07-10 11:52:00 UTC;99,0203;@flcnhvy @ppathole @ihearttesla absolutely;0,004521295;1
2020-07-10 12:00:00 UTC;99,3527;@thatt3slaguy @flcnhvy @ppathole @ihearttesla earning power post augmentation would easily pay for itself (if thatâs even necessary). this is the best thing i can think of to ensure that collective human will decides the future.;0,002539438;1
2020-07-10 12:46:00 UTC;99,568;@rationaletienne @flcnhvy @ppathole @ihearttesla death is the loss of information;0,002892496;1
2020-07-14 12:41:00 UTC;100,8793;@efficiencylast @jaminwestby @teslaownerssv @jgrano305 @teslaratiteam @teslarati should do this automatically;0,000535293;0
2020-07-14 12:42:00 UTC;100,9803;@engineers_feed playable on any tesla!;-0,001911264;1
2020-07-14 12:45:00 UTC;100,9958;"@teslaownerssv @engineers_feed the strength &amp; perseverance of the people of tesla, despite facing extreme difficulties";-0,002266431;1
2020-07-14 12:48:00 UTC;100,8;@wholemarsblog tesla autopilot was literally named after the term used in aviation. also, what about autobahn!?;-0,007433532;1
2020-07-14 12:53:00 UTC;100,2603;@teslaaircraft @flcnhvy @tesla exactly;-0,000355076;0
2020-07-19 12:08:00 UTC;101,3053;@teslaownerssv @stephenpallotta will discuss on wed earnings call. lots to talk about!;0;0
2020-07-19 12:52:00 UTC;101,3053;@businessinsider true, the 2012 model s is still a great car. was driving sn28 a few months ago and driving feel was excellent. model s remains my fav car to drive.;0;0
2020-07-19 12:55:00 UTC;101,3053;@teslarati important to service very high latitudes;0;0
2020-07-19 13:23:00 UTC;101,3053;@bar2_t @joebangles11 @teslarati stilton;0;0
2020-07-21 10:31:00 UTC;108,1207;"@teslarati @bocachicagal weâre rapidly changing alloy constituents &amp; forming methods, so traditional names like 304l will become more of an approximation";0,002737681;1
2020-07-21 10:33:00 UTC;108,4167;@glenn22x @teslarati @bocachicagal yes;-0,001471176;1
2020-07-21 10:49:00 UTC;107,974;@ppathole @teslarati @bocachicagal will attempt to fly later this week;-0,002512642;1
2020-07-21 11:09:00 UTC;106,473;@samtalkstesla sometimes, thatâs how i feel too!;-0,012043429;1
2020-07-24 08:12:00 UTC;94,0033;@realdonaldtrump @tesla thank you on behalf of the tesla team. we look forward to building giga texas!;-0,00021595;0
2020-07-24 08:39:00 UTC;94,9815;"tesla solar panels are $1.49/watt 
{url}";0,002444687;1
2020-07-27 13:17:00 UTC;101,4293;@teslarati sounds great;0,003347159;1
2020-08-07 11:48:00 UTC;95,831;@teslarati {url};-0,00285607;1
2020-08-07 11:52:00 UTC;95,6255;@timothybuffett @teslarati apart from failing to quarantine elderly/at-risk people early (a mistake they recognize), they were right;-0,00103738;0
2020-08-07 12:03:00 UTC;95,4707;@renatakonkoly @timothybuffett @teslarati @janeidyeve ok;0,00063475;0
2020-08-08 13:25:00 UTC;96,896;@wr4nygov @berniesanders good analysis. he also includes a govt loan for high efficiency vehicles that tesla paid back with interest several years, unlike other auto companies.;0;0
2020-08-08 13:44:00 UTC;96,896;@berniesanders and why aim your attacks at tesla, when weâre doing more than any other company on earth to advance green/sustainable energy? have you read the news? {url};0;0
2020-08-09 13:00:00 UTC;96,5333;@samtalkstesla working on my momâs cousinâs farm in saskatchewan at age 17. i think we did a barn-raising that day.;0;0
2020-08-11 12:36:00 UTC;92,7033;@teslarati a little toastier each flight;-0,002077596;1
2020-08-12 08:28:00 UTC;98,9593;@teslarati no surprise;0,002977992;1
2020-08-14 12:51:00 UTC;109,3057;@teslarati tesla team is working hard on increasing powerwall production;0,001313747;0
2020-08-14 12:59:00 UTC;109,4153;@viktaur27 @teslarati the rate of improvement from original gpt to gpt-3 is impressive. if this rate of improvement continues, gpt-5 or 6 could be indistinguishable from the smartest humans. just my opinion, not an endorsement. i left openai 2 to 3 years ago. am a neutral outsider at this point.;-0,000307087;0
2020-08-15 13:46:00 UTC;110,0907;@teslaownerssv ok;0;0
2020-08-15 13:49:00 UTC;110,0907;@icannot_enough @flcnhvy @tesla your insights over the years have been excellent. thatâs approximately right.;0;0
2020-08-15 13:56:00 UTC;110,0907;@icannot_enough @flcnhvy @tesla autopilot was trapped in a local maximum, labeling single camera images uncorrelated in time. now, it is not.;0;0
2020-08-16 11:52:00 UTC;111,7993;@euricsanti @luisabinader @tesla thank you, tesla is most honored!;0;0
2020-08-19 13:33:00 UTC;125,6667;@teslatested thatâs an error in canada. the lease payment is specifically lower than loan financing, as tesla expects to repossess the car. this is essentially a bet on residual value. if you believe residual value will rise, buy on loan, if you think it will drop, then lease.;-0,001249337;0
2020-08-19 13:37:00 UTC;125,3973;@everydayelon @ajtourville @comma_ai @tesmanian_com yes;-0,002370864;1
2020-08-20 13:11:00 UTC;134,2775;more fun games coming soon to ur tesla;0,00040811;0
2020-08-26 11:02:00 UTC;140,8613;"@erdayastronaut @tesla no, weâre focused on developing new products &amp; scaling production";0,00164488;0
2020-08-30 08:28:00 UTC;148,1833;@tlowdon @ethicalskeptic some of the tests we initially tried at tesla were ~50% false positive, including some from major medical device companies. too many testing methods were approved too quickly. wouldnât blame the fda, though. public was demanding fast test approval.;0;0
2020-08-30 08:41:00 UTC;148,1833;"@kulpability @tlowdon @ethicalskeptic one person at tesla (out of 60,000) was hospitalized in serious condition (he caught cov2 at home, not work), no deaths. i called his wife &amp; hayward hospital to make sure he was getting the right treatment, but which he was.";0;0
2020-08-30 10:16:00 UTC;148,1833;@teslaownerssv @justpaulinelol yeah, he sent it to me through a mutual physics prof friend at caltech/cern. very basic stuff. {url};0;0
2020-08-30 11:54:00 UTC;148,1833;"@teslarati tesla germany designed &amp; built the vaccine rna printers for curevac, but, subject to some curevac ip, they could be made for other companies too";0;0
2020-08-30 12:21:00 UTC;148,1833;@samtalkstesla @teslarati if some company has solved a useful thing that we can just buy, that would be great! itâs so much work to create our own tech. we develop new tech, because we have to, not because we want to.;0;0
2020-09-09 11:15:00 UTC;118,0467;@rbreich all tesla workers also get stock, so their compensation increased proportionately. you are a modern day moron.;-0,004620205;1
2020-09-12 09:20:00 UTC;124,2067;@brandonbernicky @wholemarsblog releasing private beta in 2 to 4 weeks, public beta (early access owners who opt in) 4 to 6 weeks after that, then all us tesla owners mid december. above schedule is contingent upon not encountering major unexpected setbacks.;0;0
2020-09-19 10:30:00 UTC;147,469;"@trungtphan to be frank, in the early days, i thought there was &gt;90% chance that both spacex &amp; tesla would be worth $0. the press &amp; aerospace / automotive industry at the time (correctly) agreed with me.";0;0
2020-09-19 10:47:00 UTC;147,469;"@model3owners @trungtphan it took an utterly insane amount of work to move the spacex &amp; tesla success probabilities above ~zero";0;0
2020-09-19 11:02:00 UTC;147,469;"@teslaownerssv @model3owners @trungtphan felt i had done enough on the internet (zip2 &amp; paypal) that my work would be useful to others. needed to get going on accelerating sustainable energy &amp; making life multiplanetary.";0;0
2020-09-26 13:44:00 UTC;135,7467;thanks tesla team for great work on deliveries! for new owners, we super appreciate accommodating us on delivery timing! definitely one of our toughest quarters in global logistics.;0;0
2020-10-01 13:01:00 UTC;148,9683;@model3owners @futurejurvetson @cfs_energy @cup_plasma @mit thatâs very hard to do. have you tried pushing on the charge port door to open? itâs designed to support a manual press to open as well as automatic.;-7,78689E-05;0
2020-10-01 13:23:00 UTC;148,89;@thatt3slaguy @model3owners @futurejurvetson @cfs_energy @cup_plasma @mit yes, coming soon;-0,000335818;0
2020-10-01 13:24:00 UTC;148,9327;@somi_teslagirl @model3owners @futurejurvetson @cfs_energy @cup_plasma @mit the new heat pump in model y is what really makes the difference in cold weather;-0,000987023;0
2020-10-02 11:42:00 UTC;140,205;@sofiaan @tesla haha;-0,003589744;1
2020-10-02 12:10:00 UTC;140,887;@mike94160775 @tesla @electrekco @teslarati glad youâre ok!;-0,001942692;1
2020-10-06 10:11:00 UTC;139,6167;@dirtytesla @spacex it will soon;0,001241256;0
2020-10-07 07:50:00 UTC;139,447;@samtalkstesla @spacex much sooner;0,000607399;0
2020-10-07 09:30:00 UTC;139,9833;@raytech247 @wholemarsblog the model 3 production ramp was sheer agony for two years, but that was do or die for tesla. no us car company has reached high volume production with sustained free cash flow in ~100 years. hundreds of car startups all died or were absorbed for peanuts by big three.;-0,000382903;0
2020-10-07 09:31:00 UTC;140,066;"@raytech247 @wholemarsblog even gm &amp; chrysler went bankrupt in 2009. ford and tesla are the only us car companies that have avoided bankruptcy.";-0,000816044;0
2020-10-07 09:52:00 UTC;139,9;"@teslaownerssv @raytech247 @wholemarsblog yes, the gigafactory is the hardest &amp; most critical product";-0,002246605;1
2020-10-07 10:02:00 UTC;139,94;@flcnhvy @teslaownerssv @raytech247 @wholemarsblog that would be like licensing battlestar galactica. actually building continuously evolving gargantuan factories is the hard part. lots of people who worked at tesla gigafactories now work at competitors, but none of those companies have made one.;0,000786051;0
2020-10-07 10:10:00 UTC;140,2833;"@tesladri @chananbos @raytech247 @wholemarsblog the crash absorption rails can be cut off &amp; replaced with a bolted part for collision repair";0,000197458;0
2020-10-08 12:03:00 UTC;143,2633;@tashaark waymo is impressive, but a highly specialized solution. the tesla approach is a general solution. the latest build is capable of zero intervention drives. will release limited beta in a few weeks.;0;0
2020-10-14 11:43:00 UTC;154,25;@teslarati making progress;0;0
2020-10-14 12:08:00 UTC;154,4733;@gem8mingen @tesla congratulations!;0,003027708;1
2020-10-14 13:01:00 UTC;154,4233;"the gauntlet has been thrown down! 

the prophecy will be fulfilled. 

model s price changes to $69,420 tonight!";-0,001359898;0
2020-10-14 13:03:00 UTC;154,2133;@teslaownerssv starting production on 7 seater next month, initial deliveries early december;-0,00123206;0
2020-10-29 13:41:00 UTC;137,8233;@teslarati truth is stranger than fiction;0,000812635;0
2020-11-02 14:24:00 UTC;133,3333;@enn_nafnlaus @flcnhvy didnât realize that was possible. no problem if thereâs a way get current design cybertruck approved in europe!;-0,0014745;1
2020-11-03 08:53:00 UTC;138,5267;"@vincent13031925 @jonerlichman i put in my last money, even though i thought we would still fail. but, it was either that or certain death for tesla. extremely difficult to raise money for an electric car startup (considered super quirky back then), while stalwarts like gm &amp; chrysler were going bankrupt.";-0,00288753;1
2020-11-03 08:59:00 UTC;137,6933;"@zainraz4 @vincent13031925 @jonerlichman closest we got was about a month. the model 3 ramp was extreme stress &amp; pain for a long time â from mid 2017 to mid 2019. production &amp; logistics hell.";0,006899392;1
2020-11-08 08:49:00 UTC;146,58;"@reganlovetesla @renatakonkoly @spacenews_inc enough already on my plate &amp; teslaâs. maybe one day will do a prototype. those are relatively easy. volume production with high reliability &amp; low cost &amp; passing all regulations is 100x harder.";0;0
2020-11-09 09:39:00 UTC;147,7367;"@teslaownerssv @tesla thanks to a lot of great autopilot/ai hardware &amp; software engineers at tesla!";0,001127682;0
2020-11-10 10:12:00 UTC;135,03;@teslany @tesla happy to see this :);0,000382878;0
2020-11-13 11:04:00 UTC;135,225;@john_beans @dirtytesla interesting;-0,000702533;0
2020-11-16 13:07:00 UTC;136,11;@samtalkstesla iâm ok, thanks for asking. no symptoms for past few days, apart from fatigue. unless something changes, would have to say that it simply felt like a mild cold.;0,001552421;0
2020-11-16 13:46:00 UTC;136,65;"@whatsupfranks @michaelmina_lab curevac, moderna &amp; a few others. tesla makes the machine curevac uses to go from known gene sequence to trillions of lipid-coated mrna strands.";-0,00043176;0
2020-11-17 09:57:00 UTC;148,3967;@greenisclutch @johnnacrider1 @timmerenginerd @jack theyâre on their way! hopefully, more teslaquila next month.;-0,003167186;1
2020-11-18 10:45:00 UTC;154,4457;"@teslaownerssv @astrojordy @flcnhvy no, just a mild cold. same with my bro. def had cov2 though. pc&lt;20 means viral load of &gt;10 million per ml.";0,00473953;1
2020-11-18 11:31:00 UTC;159,068;@garyblack00 the only publicly traded stock i own is tesla;0,000546936;0
2020-11-19 09:14:00 UTC;168,8067;"@justpaulinelol @teslaownerssv unfortunately, there are too many rules around liquor distribution, even in the us. however, we will be selling the lightning bottle &amp; shot glasses worldwide.";0,000572252;0
2020-11-19 09:17:00 UTC;167,94;@tweetmenima @teslaownerssv if next weekâs release looks good, we will widen beta;0,000460283;0
2020-11-20 09:24:00 UTC;166,919;"@isaaclatterell @tashaark @karpathy andrej is awesome, but it should be said that we have a very talented autopilot/ai team at tesla. too much credit comes to me &amp; andrej.";-0,003508888;1
2020-11-21 10:33:00 UTC;163,21;@philwhln @heydave7 because i am not an investor. tesla is definitely not the only good company, but investing is not what i do. but i always put my own money into companies i help create, otherwise itâd be wrong to ask others to do so.;0;0
2020-11-21 11:47:00 UTC;163,21;"@heydave7 @philwhln tesla is a vehicle for creating &amp; producing many useful products";0;0
2020-12-17 09:03:00 UTC;212,2533;@tesla__mania i am hoping to be back next month!;-0,000533796;0
2020-12-21 13:00:00 UTC;220,97;@lizclaman @tesla @foxbusiness @clamancountdown hi liz!;-0,000799656;0
2020-12-22 14:43:00 UTC;212,3533;"@wintonark strange, if true. 

- tesla already uses iron-phosphate for medium range cars made in our shanghai factory.

- a monocell is electrochemically impossible, as max voltage is ~100x too low. maybe they meant cells bonded together, like our structural battery pack?";0,000722381;0
2020-12-22 14:46:00 UTC;212,6567;@wintonark during the darkest days of the model 3 program, i reached out to tim cook to discuss the possibility of apple acquiring tesla (for 1/10 of our current value). he refused to take the meeting.;-0,001645845;1
2020-12-24 12:15:00 UTC;220;@elonsworld @real_futurist @lexfridman yes;-0,000431818;0
2020-12-25 14:54:00 UTC;220;change your horn sound to ð, ðð·, ð¨ or holiday jingles with latest tesla software update!;0;0
2020-12-26 10:23:00 UTC;220;@teslaownerssv we need a âmatch other traffic speedâ setting;0;0
2020-12-26 10:25:00 UTC;220;@tesla_adri @teslaownerssv yes;0;0
2020-12-26 10:27:00 UTC;220;"@kkvr2823 @tesla_adri @teslaownerssv there are subtle, important, differences between us &amp; canada traffic rules, but fsd beta will be extended to canada very soon";0;0
2020-12-26 11:48:00 UTC;224,8067;@erdayastronaut @teslaownerssv haha ok;0;0
2020-12-26 12:48:00 UTC;224,8067;@erdayastronaut @teslaownerssv sure;0;0
2020-12-26 13:04:00 UTC;224,8067;@ivanescobosa @erdayastronaut @teslaownerssv a few more revisions needed. probably beta 10 or 11.;0;0
2020-12-26 13:06:00 UTC;224,8067;@teslatruckclub @jeremyjudkins @jpuconn @jchybow @dirtytesla we will offer multiple display options;0;0
2020-12-26 13:07:00 UTC;224,8067;@jgrano305 @teslatruckclub @jeremyjudkins @jpuconn @jchybow @dirtytesla yes;0;0
2020-12-28 11:23:00 UTC;222,1167;what should tesla do with in-car gaming in an autonomous world?;0,002303294;1
2020-12-28 12:07:00 UTC;223,5733;@kimpaquette just meeting with larry ellison to seek some advice. back working on tesla end of quarter tomorrow.;0,000119424;0
2020-12-29 13:57:00 UTC;220,9033;@maldivawow @codingmark @tesla no, these are just incremental improvements to the production codebase. fsd build is a fundamental rewrite, not just in the car, but also our video training/labeling software.;0,00078179;0
2021-01-02 08:51:00 UTC;235,464;so proud of the tesla team for achieving this major milestone! at the start of tesla, i thought we had (optimistically) a 10% chance of surviving at all.;0;0
2021-01-02 08:59:00 UTC;235,464;"@flcnhvy tesla is responsible for 2/3 of all the personal &amp; professional pain in my life combined. but it was worth it.";0;0
2021-01-07 09:32:00 UTC;263,8733;@teslaownerssv how strange;-0,000138703;0
2021-01-07 09:33:00 UTC;264,3133;@teslaownerssv well, back to work â¦;-1,89169E-05;0
2021-01-07 14:27:00 UTC;270,1547;@teslarati @residentsponge this will be hard to make, as it isnât like any other vehicle;0,00084137;0
2021-01-09 11:10:00 UTC;293,408;@tonychomrmagic @teslaenergy one of the best tesla solar roof installations;0;0
2021-01-09 13:00:00 UTC;293,408;@mayemusk itâs true;0;0
2021-01-11 11:54:00 UTC;279,48;@austinteslaclub @thebabylonbee probably commenting on @signalapp will do more;-0,003315801;1
2021-01-21 12:53:00 UTC;282,1333;@laurenrow5 @evafoxu @renatakonkoly @sarapolak_cz @seanmmitchell @28delayslater @elonsworld @johnnacrider1 @chicago_glenn @xiang_aw heâs everywhere ð¤£ð¤£;-0,000708885;0
2021-01-28 13:49:00 UTC;281,2333;@rationaletienne @teslavangelist yes;0,001007704;0
2021-01-30 14:50:00 UTC;264,4783;@we5dogg @teslaownerssv no escaping that for me;0;0
2021-02-11 14:41:00 UTC;269,1667;@teslacn congratulations tesla china for amazing execution last year. now on to the next for even more!!;-0,000247802;0
2021-02-16 10:18:00 UTC;266,971;"@tesla covered in snow &amp; ice, roads mostly closed &amp; no power in austin";-0,001427121;0
2021-02-22 14:12:00 UTC;243,3733;@austinteslaclub the tesla solar roof is slightly hydrophobic, so water, snow or ice slide off easily;0,002300992;1
2021-02-22 14:20:00 UTC;243,755;@jgrano305 @austinteslaclub it is still available off menu, but i donât think the range, in many drive conditions, yet meets the tesla standard of excellence;-0,004027405;1
