Tweet_Tidspunkt;Forventet_Avkastning;Faktisk_Avkastning;Unormal_Avkastning;Total_Unormal_Avkastning;Lopenummer;Text;Rank
2022-05-18 10:23:00 UTC;-0,002132675;0,000671075;0,002803751;0,017819101;2;despite tesla doing more for the environment than any company ever! {url};1
2022-05-20 13:25:00 UTC;-0,001008993;0,0032351;0,004244093;0,022395549;2;"@truth_tesla @veespike @hillaryclinton @twitter ??

sussmann himself admitted billing clinton campaign to pay for him to present russia hoax to fbi! this is not even questioned by the defense.

btw, i donated to &amp; voted for hillary, so am doubly pissed off about those funds being used for lying.

{url}";1
2022-05-26 13:18:00 UTC;-0,000508364;0,001501126;0,002009491;0,009269717;2;@jayinshanghai i have so much respect for the tesla shanghai team;1
2022-06-01 09:58:00 UTC;8,81827E-05;0,001930984;0,001842802;-0,002140699;2;"tesla scores 100/100 for 7th year in a row for lgbtq equality
 {url}";1
2022-06-02 10:45:00 UTC;-0,001669012;0,000850357;0,002519369;0,024108369;2;"@abledoc @scottfarkas @tesla @joejustice everyone eats same food, uses same restrooms, etc âÄì no executive chef or other ivory tower stuff. 

there shouldnâÄôt be this workers vs management two-class system. everyone is a worker.";1
2022-06-07 09:37:00 UTC;1,36535E-05;0,001495471;0,001481818;0,00170277;2;@owensparks_ yeah, exactly. also, other companies are using the tesla name for solar and powerwall. will put a stop to that.;1
2022-06-14 10:21:00 UTC;0,002113258;-0,000413938;-0,002527196;-0,024280534;2;@sawyermerritt the tesla tech tree is insane;-1
2022-06-15 08:33:00 UTC;-0,001921317;0,000807539;0,002728856;0,019325084;2;@teslaownerssv buyers of competing electric cars receive a $7500 tax credit, but tesla does not;1
2022-06-15 08:51:00 UTC;0,00154265;-0,002339521;-0,003882172;-0,011617928;2;@ppathole @teslaownerssv yeah, itâÄôs crazy. model 3 has the most us content of any car made today.;-1
2022-06-15 09:17:00 UTC;0,000670239;0,002474109;0,00180387;-0,007633913;2;@renatakonkoly @eliburton_ @kgee @teslaownerssv @klwtts so far, the entire history of human civilization is just a flash in the pan, but there is potential to last much longer;1
2022-06-16 08:23:00 UTC;-0,000584499;0,001543358;0,002127857;0,008397558;2;@ray4tesla _üëç;1
2022-06-16 08:46:00 UTC;-0,001001339;0,001620469;0,002621808;0,01027417;2;@ppathole @teslaownerssv have kids!;1
2022-06-17 10:51:00 UTC;0,001113476;-0,000150881;-0,001264358;-0,012206981;2;@teslaownerssv @uaw @gm @klwtts yup;-1
2022-07-07 08:43:00 UTC;0,00033591;-0,000663952;-0,000999862;0,000451113;2;@teslaownerssv _üòâ;-1
2022-07-11 09:34:00 UTC;-0,000415851;0,002200035;0,002615886;0,002812687;2;@gailalfaratx @tesla @teslacn @teslaownersebay @blueskykites @kristennetten @jennicurrent @daelmor @ihearttesla @evrybodynthrmom children are essential to the future;1
2022-07-19 09:59:00 UTC;-0,000125351;-0,001331211;-0,00120586;-0,000367292;2;"to think that fremont was just a derelict building &amp; giga nevada was just rocks &amp; bushes when started!

california used to have a dozen car factories. nummi was last to close. now, tesla fremont is the biggest car factory in north america!";-1
2022-08-17 08:54:00 UTC;-0,000576239;0,000775564;0,001351803;0,009728474;2;@mayemusk @kimbal @toscamusk _üíï;1
2022-08-17 08:59:00 UTC;9,02556E-05;0,001943301;0,001853046;0,00422732;2;@rationaletienne @muskuniversity for some reason, i just agree with that guy so much!;1
2022-09-15 09:50:00 UTC;-0,000198944;0,001380353;0,001579297;-0,000641083;2;@gailalfaratx @tesla @aelluswamy 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after ai day;1
2022-09-21 08:02:00 UTC;0,000519653;-0,000454516;-0,000974168;-0,006625236;2;@teslarati @residentsponge with some improvements, it will achieve 300 mps;-1
2022-09-21 09:59:00 UTC;-0,000185748;-0,00222253;-0,002036782;0,000356871;2;@teslarati @klenderjoey ecological paradise plans from south portion of giga texas to river look great, however we must first get the factory financially on its feet;-1
2022-09-21 10:04:00 UTC;-0,000573459;0,000681962;0,001255421;0,009228787;2;"@teslarati area from south giga to river really will be next-level great &amp; open to public!";1
2022-09-22 10:29:00 UTC;5,99859E-05;-0,001578045;-0,001638031;0,000624716;2;@muskuniversity fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species;-1
2022-09-29 09:31:00 UTC;0,000678932;0,00201809;0,001339158;-0,009360018;2;"cybertruck will be waterproof enough to serve briefly as a boat, so it can cross rivers, lakes &amp; even seas that arenâÄôt too choppy";1
2022-10-07 08:11:00 UTC;0,000260288;-0,000737447;-0,000997735;-0,001391889;2;"in case you missed tesla ai day 2022
{url}";-1
2022-10-13 10:53:00 UTC;0,001662804;-0,001320733;-0,002983538;-0,012768175;2;@teslaownerssv @johnnacrider1 next week;-1
2022-10-13 13:27:00 UTC;-5,08963E-05;-0,001449473;-0,001398576;-0,002482337;2;@muskuniversity vital to the future of consciousness;-1
2022-10-24 07:39:00 UTC;0,001216012;-0,008627082;-0,009843094;-0,018066473;2;"@marcushouse @lordofea @kerrikgray @chicago_glenn @tesla @teslaownerssv @dvorahfr @tonyadevitti @spacex @sirineati thatâÄôs the plan, unless it is damaged in testing. what really matters is that ship &amp; booster production line is spooling up. also, each new ship &amp; booster has incremental design improvements.";-1
2022-10-24 07:49:00 UTC;0,002042199;-0,000747939;-0,002790138;-0,019937033;2;@muskuniversity good thread;-1
2022-10-26 09:22:00 UTC;-7,61068E-05;-0,002636368;-0,002560261;0,001178003;2;@teslaownerssv iâÄôm a big fan of citizen journalism!;-1
2022-11-08 08:49:00 UTC;-0,001497923;0,005544884;0,007042807;0,020126362;2;"@ppathole @mayemusk while itâÄôs true that iâÄôve been under unfair &amp; misleading attack for some time by leading democrats, my motivation here is for centrist governance, which matches the interests of most americans";1
2022-11-14 08:48:00 UTC;-0,002400358;0,002081277;0,004481635;0,028198907;2;@seagerkershaw @koguanleo @hiromichimizuno this is up to the tesla board;1
2022-11-15 13:29:00 UTC;-0,00026275;-0,002328425;-0,002065675;0,002755784;2;@elonchieftwit false;-1
2022-11-17 14:28:00 UTC;-0,00015177;0,00100188;0,00115365;0,001903877;2;@minimalduck @tesla cybertruck is something special that comes along once in a long while;1
2022-11-30 14:53:00 UTC;0,002003587;-0,000103338;-0,002106925;-0,004368952;2;@teslaownerssv wow, thank you for the kind words @reedhastings;-1
2022-12-13 13:01:00 UTC;0,000718949;-0,001674578;-0,002393527;-0,010674925;2;@wholemarsblog tesla will be great long-term, but doesnâÄôt control macroeconomic tides;-1
2022-12-14 14:13:00 UTC;0,002613163;-0,001251096;-0,003864259;-0,03422094;2;@dirtytesla @jason up to 7 days for human review;-1
2022-12-15 12:44:00 UTC;-0,000158078;0,000918085;0,001076163;-0,000764632;2;@muskuniversity so few understand this;1
2022-12-22 12:37:00 UTC;0,000655747;-0,000641488;-0,001297236;-0,000260703;2;congratulations tesla team!!;-1
2022-12-23 11:33:00 UTC;0,000180271;0,001829751;0,00164948;-0,008631879;2;@inspiredtesla @cryptoarch3 agreed;1
2023-01-03 12:49:00 UTC;-0,000791507;0,000318863;0,001110369;0,01404304;2;@teslaownerssv @drknowitall16 @tesla @potus @uaw correct;1
2023-01-19 12:03:00 UTC;0,000989847;-0,000865767;-0,001855614;-0,008870628;2;@teslaownerssv @tesla @ford @rivian @lucidmotors fed rate increases make cars more expensive for consumers, increasing the difficulty level for automotive companies;-1
2023-01-20 13:39:00 UTC;0,000160708;-0,00074807;-0,000908778;-0,003189743;2;@sawyermerritt @tesla teslas are the safest cars on the road, but most people donâÄôt know that;-1
2023-01-30 10:57:00 UTC;-0,00171812;0,000880884;0,002599004;0,021659164;2;@wr4nygov looks like tesla is doing ok;1
2023-01-30 11:14:00 UTC;-0,000144576;-0,003628143;-0,003483567;-0,002205682;2;@muskuniversity does seem odd;-1
2023-01-30 11:16:00 UTC;0,000644755;-0,00143552;-0,002080275;-0,004425599;2;@teslahype less than chuck norris though;-1
2023-01-31 13:04:00 UTC;-0,000458042;0,001133869;0,001591911;0,002616732;2;what the tesla giga nevada factory will look like when finished. {url};1
2023-02-10 11:41:00 UTC;0,000504581;0,001621745;0,001117164;-0,007206788;2;@teslaownerssv it will change the look of the roads;1
2023-02-21 14:09:00 UTC;-0,000358096;-0,001245891;-0,000887795;0,003530872;2;@muskuniversity yes!;-1
2023-02-21 14:32:00 UTC;0,000445303;0,002550193;0,00210489;-0,007262938;2;@teslaconomics if this doesnâÄôt convey gravitas, nothing does!;1
2023-02-22 12:12:00 UTC;0,000352521;-0,000667318;-0,001019838;-0,002319818;2;@gfilche @tesla in a rapidly changing technology landscape, conventional wisdom fails {url};-1
2023-02-27 09:00:00 UTC;0,001266514;-0,001458789;-0,002725304;-0,005238257;2;@tesla_europe great work!;-1
2023-03-01 14:49:00 UTC;0,000153729;-0,001293524;-0,001447253;-0,003558138;2;@quantumverd @twitter @tesla obv;-1
2023-03-21 12:06:00 UTC;-0,000582999;0,001160041;0,00174304;0,009713289;2;@teslaconomics looking into it;1
2023-04-10 09:11:00 UTC;4,01776E-05;0,001167413;0,001127235;0,004628737;2;@teslaaibot if that were actually true, âÄúthe richâÄù of 100 years ago would have all the money today, but they do not;1
2023-04-11 12:51:00 UTC;0,000192735;-0,000984318;-0,001177052;-0,002140089;2;@muskuniversity yeah;-1
2023-04-12 11:09:00 UTC;0,000380828;0,001849174;0,001468345;-0,003156107;2;@teslaownersebay @twitter what more could you ask for in a ceo!?;1
2023-05-02 11:09:00 UTC;0,000493277;-0,000955596;-0,001448873;-0,007947047;2;@driveteslaca @grubermotors these are increasingly rare;-1
2023-05-08 11:40:00 UTC;4,60366E-05;-0,001163197;-0,001209233;-0,003368528;2;@ray4tesla his assessment is accurate;-1
2023-05-08 11:44:00 UTC;-0,000423798;0,000669354;0,001093152;0,003335312;2;"@teslasynopsis @tesla once fsd is super smooth (not just safe), we will roll out a free month trial for all cars in north america.

then extend to rest of world after we ensure it works well on local roads and regulators approve it in that country.";1
2023-05-12 13:41:00 UTC;-0,000771972;0,002553382;0,003325354;0,005450168;2;@evasteslasplaid @wsj @tesla obviously, bringing on linda allows me to devote more time to tesla, which is exactly what i will be doing!;1
2023-06-02 07:47:00 UTC;-0,001117097;0,003546522;0,004663619;0,017876699;2;@teslaownerssv game changer;1
2023-06-05 11:05:00 UTC;-0,000216821;-0,00118792;-0,000971099;0,000590145;2;@teslaownerssv _üí¯;-1
2023-06-06 09:16:00 UTC;0,000246489;0,001257959;0,00101147;-0,006686823;2;@ray4tesla âô¥ï¸èâô¥ï¸è;1
2023-06-07 10:29:00 UTC;-0,000696138;0,00428018;0,004976318;0,011824738;2;@ray4tesla true;1
2023-06-08 09:44:00 UTC;0,000616529;-0,000775841;-0,00139237;-0,007075177;2;@teslaownerssv discreet packaging optional;-1
2023-06-08 13:43:00 UTC;-4,84903E-05;0,002348371;0,002396861;0,004325973;2;"model 3 &amp; y have great air filtration too, but theyâÄôre too small to fit the monster hepa filters";1
2023-06-12 11:44:00 UTC;-0,000140825;0,001420025;0,00156085;0,002856246;2;@dirtytesla noted;1
2023-06-13 08:13:00 UTC;-0,000513266;0,003587911;0,004101177;0,006477758;2;@teslasynopsis 6 to 8 weeks;1
2023-06-20 13:30:00 UTC;0,000246476;-0,000945516;-0,001191992;-0,002061117;2;"@tim_zaman @itsclivetime super exciting work happening at tesla in ai software, chip design &amp; robots!";-1
2023-06-23 10:05:00 UTC;0,000906532;-0,000154196;-0,001060728;-0,008969003;2;@teslasynopsis _üî¥_üî¥;-1
2012-01-06 11:28:00 UTC;0,000373889;0;-0,000373889;-0,003767508;2;feb is huge month. model x world premier and public reveal of our la design studio on the 9th. stay tuned for more details.;0
2012-02-02 11:00:00 UTC;-0,000112357;0;0,000112357;-0,000450708;2;the most interesting view of the model x is really with the doors open {url};0
2012-02-10 10:51:00 UTC;-0,001568917;-0,002234095;-0,000665179;0,01796812;2;@teslasbigfan don't worry, we've got a cool solution for ski storage on the x with the falcon wing doors;0
2012-02-10 11:23:00 UTC;0,000108988;0,000677638;0,00056865;-1,20393E-05;2;tesla model x video  {url};0
2012-02-10 13:38:00 UTC;-7,24288E-05;4,82917E-05;0,00012072;0,001616644;2;tesla model x is 3rd most searched term on google, right after purple squirrel. damn you squirrel! {url};0
2012-07-12 08:50:00 UTC;-0,000154127;0,000331809;0,000485936;0,017883735;2;"going at full speed! mt âÄú@iansomerhalder: elon- you are my hero my friend.please!ramp up production on cars that use no gas.""";0
2012-08-22 10:11:00 UTC;-0,000751391;0;0,000751391;0,003402164;2;glad to contribute to the tesla museum and will do more in the future. he was a great man. {url};0
2012-08-22 10:14:00 UTC;0,000334622;0,000350992;1,63699E-05;-0,004468991;2;i love the sight of teslas in the morning. production line review is looking good! {url};0
2012-08-27 13:39:00 UTC;-0,000172263;-0,000690259;-0,000517996;0,001085924;2;motor trend tests model s as fastest american sedan at 3.9 sec 0-60 mph and tied for 1st worldwide in stopping distance;0
2012-08-27 13:51:00 UTC;-0,00061008;-0,001378579;-0,000768499;0,007000744;2;"@joebeernink back of the envelope calc: merlin wd accelerate model s at 25 g's, so wd break sound barrier in &lt;1.5 sec";0
2012-09-24 11:53:00 UTC;-0,000733748;-0,000342524;0,000391224;0,006799638;2;model s review by @wired. totally agree with criticisms. corrections coming soon. {url};0
2012-11-20 13:22:00 UTC;0,000308875;-0,000548622;-0,000857497;0,000836403;2;mass. judge denies auto dealers' demand to kill our little tesla store. yay, justice prevails!  {url};0
2012-12-12 11:12:00 UTC;-0,000564635;0,000256082;0,000820717;0,01058358;2;"tesla articles 30 mins apart: ""this stock is screaming buy"" {url} and ""this stock could get destroyed"" {url}";0
2013-02-11 13:47:00 UTC;0,000963392;0,001575681;0,000612289;-0,017090446;2;@batasrki yeah, top gear pretended the tesla roadster ran out of charge and they had to push it home. logs showed 50 miles range left.;0
2013-03-08 11:27:00 UTC;0,000194727;0;-0,000194727;-0,002219722;2;check out model s at tesla austin gallery at the domain opening today! i will stop by this eve and tomorrow morning.;0
2013-04-08 13:22:00 UTC;0,00028748;0,000251045;-3,64357E-05;-0,002623334;2;"sarah palin calls tesla a loser. am deeply wounded. {url}  btw, model s warranty does cover ""bricking"".";0
2013-04-09 13:43:00 UTC;0,000305822;0,00025961;-4,62116E-05;-0,002873015;2;just had texas bbq for lunch in capitol building. about to head to house committee hearing to advocate for tesla in tx.;0
2013-04-25 12:46:00 UTC;0,000339238;0;-0,000339238;-0,00665295;2;@nycomwireless @teslamotors cool, thanks for buying our car!;0
2013-05-01 11:44:00 UTC;-0,000513557;-0,000563968;-5,04114E-05;0,00591742;2;@realbhuwan @teslamotors cool :);0
2013-05-06 13:28:00 UTC;0,000219468;-0,000103346;-0,000322814;-0,001781437;2;anyone interested in doing ultra hardcore vehicle engineering at tesla, please apply!;0
2013-05-30 12:47:00 UTC;0,000873874;0,000474523;-0,000399351;0,002858994;2;huge expansion of tesla supercharger network underway. will cover la to ny by end of year {url};0
2013-07-02 12:47:00 UTC;-0,00053966;0,000258321;0,000797982;0,009529909;2;woohoo, tesla direct sales petition passed the 100k threshold! thanks a lot to everyone that helped!!;0
2013-07-23 13:02:00 UTC;8,5469E-05;0,000328681;0,000243212;0,000206758;2;oh yeah, well tesla will study a plan to study the gm team that's studying tesla, so there! {url};0
2013-09-06 13:25:00 UTC;2,90785E-05;0,000304251;0,000275172;-0,000720542;2;video review of model s vs. aston martin rapide s by @autocar {url};0
2013-10-30 09:47:00 UTC;0,000876894;0,000496506;-0,000380388;-0,0102075;2;tesla west coast supercharger network now energized. travel from vancouver to tijuana in styel! {url};0
2013-11-19 10:30:00 UTC;-0,000529892;-0,000153133;0,000376759;0,011642702;2;what makes this incredibly unjust is that the model s to date has the best safety record of any car on the road (no injuries or deaths ever);0
2013-11-21 13:17:00 UTC;-0,000759753;-0,000579078;0,000180675;0,003489125;2;tesla model s consumer reports customer satisfaction survey highest of any car on road at 99/100 {url};0
2014-02-25 12:39:00 UTC;0,000237248;4,14799E-05;-0,000195768;-0,016647656;2;model s receives highest customer satisfaction score of any car ever surveyed by consumer reports {url};0
2014-03-14 13:35:00 UTC;-0,000162531;-0,000305983;-0,000143452;-0,000354697;2;working on a model s environmental impact blog this weekend to counteract bs like the @bloomberg graphite story. beyond ridiculous...;0
2014-04-08 10:33:00 UTC;-0,000614142;0,00018804;0,000802182;0,004002441;2;"leasing a model s takes 5 mins online, no signatures &amp; one tap on car center screen to accept when delivered";0
2014-04-08 10:44:00 UTC;-0,000372874;0,000174442;0,000547316;0,006702418;2;@elonmusk also, breakfast at tesla is self-serve cereal (no distinction for execs) and the person mentioned isn't actually an employee;0
2014-07-10 10:56:00 UTC;-0,000159668;0,000359435;0,000519104;0,00339452;2;tesla superchargers delivered over 1gwh last month. long distance driving growing exponentially {url};0
2014-11-18 09:36:00 UTC;-0,000211914;0,000498637;0,000710551;0,003900019;2;tesla comic book {url};0
2014-12-19 13:07:00 UTC;0,000185053;0,001181384;0,000996331;-0,00065621;2;tesla fast battery swap details {url};0
2014-12-30 14:46:00 UTC;-9,11423E-05;0,000154936;0,000246078;0,00145075;2;model s range curves in detail by version {url};0
2015-01-29 14:33:00 UTC;4,7473E-05;8,76764E-05;4,02034E-05;0,000975914;2;tesla p85d 0 to 60mph acceleration will improve by ~0.1 sec soon via over-the-air software update to inverter algorithm;0
2015-01-29 14:41:00 UTC;0,000492791;7,28441E-06;-0,000485506;-0,00661987;2;tesla dual motor cars are also all-wheel drive. main goal of dual motor was actually insane traction on snow. insane speed was a side effect;0
2015-04-09 10:22:00 UTC;-1,26138E-05;0,000144178;0,000156792;-0,001186889;2;"testing of the high performance version of the tesla model s by @consumerreports
{url}";0
2015-05-01 11:08:00 UTC;-0,000406835;0,00035999;0,000766824;0,004523183;2;for more info on tesla energy, check out press kit. $250/kwh for utility scale is the real kicker {url};0
2015-05-12 09:23:00 UTC;0,000357354;0,00079692;0,000439566;-0,004432492;2;@teslap85d that is true. if someone says they are thinking about having kids, i always encourage them to do so.;0
2015-06-15 10:22:00 UTC;-6,02609E-06;-7,83196E-05;-7,22935E-05;-0,00066921;2;spacex/tesla will also do a reference pod to be shown after the @hyperloop competition. bonus for all racing teams that exceed reference.;0
2015-08-06 11:48:00 UTC;0,000608454;0,000280483;-0,000327971;-0,009757253;2;tesla snakebot autocharger prototype. does seem kinda wrong :) {url};0
2015-12-18 14:30:00 UTC;0,000282078;-0,000560882;-0,00084296;-0,001471158;2;@elonmusk holding for issue resolution;0
2016-03-31 09:47:00 UTC;-0,000302445;0,000413333;0,000715778;0,005709104;2;incredibly inspired by the interest in model 3. you won't be disappointed. also, small token of appreciation coming for those who lined up.;0
2016-05-17 13:37:00 UTC;0,000208654;0,000292654;8,40007E-05;-0,002525958;2;@drkevinleung @tesla_canada totally agree. am told this will be fixed by thurs, maybe fri.;0
2016-05-18 12:51:00 UTC;0,000224247;0,00039729;0,000173043;-0,001490347;2;merc news story about tesla using $5/hr labor seems to be missing a digit. tesla actually paid $55/hr. {url};0
2016-05-18 13:30:00 UTC;0,000201474;0,000399216;0,000197742;-0,002257512;2;@jlgolson per the letter, tesla paid $55/hr for *additional* services, so no.;0
2016-05-25 08:38:00 UTC;0,000489961;-0,000246584;-0,000736545;-0,007642344;2;"really fun model x review by @motortrend. best part is x racing while towing a fuel sports car
{url}";0
2016-07-19 10:28:00 UTC;0,000230967;-0,000573741;-0,000804707;-0,001966702;2;"will be working at tesla on autopilot &amp; model 3 today, then aiming to pull an all-nighter and complete the master product plan";0
2016-08-31 09:25:00 UTC;0,00034323;0,000674474;0,000331244;-0,000413436;2;writing post now with details. will publish on tesla website later today.;0
2016-09-22 10:31:00 UTC;0,000243352;-0,000102279;-0,000345631;-0,002725815;2;"@ccyuan2013 @teslamotors @tsrandall yes. also, only worked if you logged on to a malicious hotspot &amp; used browser. no customers were hacked.";0
2016-09-22 11:04:00 UTC;0,000135021;0,000969483;0,000834462;0,003983566;2;aiming for oct 28 unveil in sf bay area of new tesla/solarcity solar roof with integrated powerwall 2.0 battery and tesla charger.;0
2016-09-28 13:04:00 UTC;2,00066E-05;9,46187E-05;7,46121E-05;-0,001204455;2;@gooddaym something messed up here. tesla policy is equal pricing for all. no discounts ever unless a car is a floor model or was damaged.;0
2016-10-10 08:23:00 UTC;-0,000197562;0,00044404;0,000641602;0,001383436;2;"real fraud going on is denial of climate science. as for ""subsidies"", tesla gets pennies on dollar vs coal. how about we both go to zero?";0
2016-11-04 09:35:00 UTC;0,000158103;0,001137369;0,000979266;0,002317336;2;institutional shareholder services, world's top independent evaluator, recommends in favor of tesla-solarcity merger {url};0
2016-11-04 09:37:00 UTC;0,000902557;0,000236496;-0,000666061;-0,006502702;2;great model x article by @bbc_topgear! {url};0
2016-11-04 11:15:00 UTC;-0,000228786;3,13109E-05;0,000260097;0,00082342;2;@mrroryreid @mykalsocal @bbc_topgear @teslamotors loving this thread :);0
2016-11-16 14:07:00 UTC;0,000120255;-9,78689E-05;-0,000218123;-0,000713269;2;looks like the model s p100d easter egg will allow it to do 0 to 60 mph in 2.4 sec and a 10.6 sec 1/4 mile via software update next month;0
2016-11-16 14:20:00 UTC;0,000122306;-0,00016311;-0,000285416;-0,003124847;2;model x numbers should also improve by 0.1 sec on 0 to 60 and 1/4 mile;0
2016-11-18 11:48:00 UTC;-0,000215437;-0,000539828;-0,000324392;0,003708355;2;@vicentes @teslamotors @fortunemagazine big mobile app update coming with 8.1 next month;0
2016-11-22 11:28:00 UTC;3,96961E-05;0,000420546;0,00038085;0,001299298;2;@cjdsb @teslamotors about 3 weeks;0
2017-01-19 11:10:00 UTC;-0,000282819;-0,000587045;-0,000304226;0,005729207;2;report highlight: âÄúthe data show that the tesla vehicles crash rate dropped by almost 40 percent after autosteer installation.âÄù;0
2017-02-07 10:11:00 UTC;-0,000271592;-0,000778979;-0,000507388;0,000972439;2;@jovanik21 also, tesla service can remove front trunk liner if you don't use it and improve performance further;0
2017-02-15 14:52:00 UTC;2,68273E-05;-0,000246715;-0,000273542;1,07293E-05;2;congrats to the tesla owner who sacrificed damage to his own car to bring a car with an unconscious driver safely to a stop!;0
2017-03-24 09:21:00 UTC;0,000298188;0,0005043;0,000206112;-0,003057202;2;"model 3 is just a smaller, more affordable version of model s w less range &amp; power &amp; fewer features. model s has more advanced technology.";0
2017-03-24 09:32:00 UTC;0,000242034;0,000828033;0,000585999;-0,002530329;2;@theken_miller sorta. model 3 is like a bmw 3 series or audi a4. model s is like bmw 5 and 6 series, but much faster, more storage space + autopilot;0
2017-03-24 09:35:00 UTC;0,00059543;0;-0,00059543;-0,004546732;2;@skate_a_book yes. model s will always be the fastest tesla until next gen roadster, which is a few years away.;0
2017-03-24 09:45:00 UTC;0,000492554;0,001384163;0,00089161;-0,002959425;2;@asimo3089 how about the video we just took of the first model 3 release candidate drive?;0
2017-03-24 09:52:00 UTC;0,000336893;0,001138982;0,000802089;0,001506316;2;first drive of a release candidate version of model 3 {url};0
2017-03-24 10:12:00 UTC;-0,000266548;0,000345656;0,000612204;0,003166452;2;@akawrecks @ckalapala only model s will have the seven seater option, more cargo space, plus higher range, acceleration, two screens vs one, auto extend handles âÄ_;0
2017-03-24 12:25:00 UTC;0,000124926;-0,000229305;-0,000354231;-0,002052733;2;@kryniog the shorter wheelbase only allows for a 75 kwh pack in model 3 at current cell/module energy densities;0
2017-03-28 11:04:00 UTC;0,000628048;0,001148315;0,000520267;-0,004310788;2;@business glad to have tencent as an investor and advisor to tesla;0
2017-03-28 11:14:00 UTC;1,74275E-05;-0,000289451;-0,000306879;8,84149E-05;2;@danahull very few. we have yet to do a china (or europe) launch of model 3.;0
2017-03-31 13:18:00 UTC;0,000143817;0,000177492;3,36755E-05;-0,001369606;2;@tesla_addict @teslamotors working on it;0
2017-04-07 10:36:00 UTC;7,47272E-05;0,000214078;0,000139351;-0,001031107;2;feature coming soon that allows one touch access to all discovered tesla easter eggs {url};0
2017-06-06 11:42:00 UTC;0,000251875;-0,000155187;-0,000407063;-0,002632051;2;tesla shareholder meeting today. can't believe it's been 1000 years since we went public. {url};0
2017-06-08 13:05:00 UTC;0,000298582;0,000408213;0,000109632;-0,001165958;2;try the new tesla dj station on streaming radio;0
2017-06-08 13:10:00 UTC;-0,000326211;0,000517798;0,000844009;0,00795324;2;in the us, you can ask your tesla to play any monty python (or other comedy) skit. doesn't work outside us yet.;0
2017-07-17 13:56:00 UTC;-0,000219663;0,000408957;0,000628619;0,001138324;2;"@aylaberan true. need to explain full story of tesla. so much nonsense out there, amplified by propaganda from some in fossil fuels &amp; confused shorts.";0
2017-07-31 09:48:00 UTC;0,000341868;0,000727825;0,000385957;-0,007263174;2;thoughtful model 3 review by @tsrandall, one of the most insightful journalists {url};0
2017-08-21 11:20:00 UTC;-5,63238E-05;0,000450552;0,000506876;-0,001328047;2;watching eclipse with sunglasses on through the model s glass roof. wow!;0
2017-08-23 11:43:00 UTC;3,23581E-06;0,000914033;0,000910798;-3,23581E-05;2;new model x suv now faster than a $500k lamborghini {url};0
2017-08-30 09:16:00 UTC;5,06604E-05;0,000172374;0,000121714;0,002064252;2;@nickg_uk @model3owners feature coming soon;0
2017-10-06 10:03:00 UTC;-7,95602E-05;0,00069209;0,00077165;0,002111364;2;"@ismailnathij @stapf @tesla tesla always charges the same price for a powerwall (only taxes &amp; shipping costs vary), so something is messed up here. i've asked my team to stop shipment to any installers charging excessive premiums.";0
2017-10-06 10:15:00 UTC;5,61758E-05;0,000322459;0,000266283;-0,001690695;2;"@ismailnathij @stapf @tesla the internal tesla powerwall install team in pr is very small right now. sending experienced installers from continental us to hire &amp; train local team as fast as possible.";0
2017-10-06 12:57:00 UTC;-1,35991E-05;4,6015E-05;5,96141E-05;-0,00120434;2;"@mactechgenius @jon4lakers @solarcity @tesla not good. sounds like some 3rd party installers are taking advantage of powerwall demand &gt;&gt; supply. taking action âÄ_";0
2017-12-26 11:51:00 UTC;-7,8442E-05;0,000187535;0,000265977;0,002596333;2;@vanseedbank i promise that we will make a pickup truck right after model y. have had the core design/engineering elements in my mind for almost 5 years. am dying to build it.;0
2017-12-26 12:51:00 UTC;-0,000367481;-0,000169599;0,000197882;0,003929285;2;@iamsamcrompton sustainable energy production with solar and batteries will grow much faster than auto on a percentage basis. that will be a big focus next year, with primary remaining model 3 ramp.;0
2017-12-26 12:57:00 UTC;8,24235E-05;-8,94718E-05;-0,000171895;5,15534E-05;2;@jason @tesla sure;0
2018-01-09 12:37:00 UTC;-4,79372E-05;0,000205256;0,000253194;0,000969754;2;@mister_millard @tesla that sounds cool. will do.;0
2018-01-29 12:29:00 UTC;0,000296824;0,000405802;0,000108978;-0,002649016;2;@josephhuberman @tesla coming soon;0
2018-03-07 12:54:00 UTC;0,000471509;0,001031794;0,000560285;-0,004807732;2;@futurecars360 @tesla will have model x do a cover of happy birthday by marilyn monroe {url};0
2018-03-07 13:23:00 UTC;-0,000153741;0,000494212;0,000647952;0,00270715;2;first production cargo trip of the tesla semi heavy duty truck, carrying battery packs from theâÄ_ {url};0
2018-03-20 13:47:00 UTC;0,000241468;-0,000275032;-0,0005165;-0,003988675;2;"@rannatanzon @tesla @cortica this is completely false. never even heard of cortica. just taking my kids on a spring break trip to see ancient historical sites in israel &amp; jordan.";0
2018-04-02 13:40:00 UTC;6,42322E-05;0,000478106;0,000413874;0,004826817;2;@vegamontesino @nocerabv @wsj @tesla we release as soon as we have the data. good timeline, bad timing. doesnâÄôt matter.;0
2018-04-05 13:22:00 UTC;0,000287422;0,000656111;0,000368689;0,000278287;2;@teslatidbits @tesla we will add a feature to allow request of latest software version;0
2018-04-13 13:54:00 UTC;0,00048829;-0,000369675;-0,000857965;-0,002771054;2;@timkhiggins yes, excessive automation at tesla was a mistake. to be precise, my mistake. humans are underrated.;0
